run_id,name,epoch,test_rmse,test_score,val_score_best,lr,n_s,n_v,noH,arch,seed,radius,dataset,features,geometry,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,graph_method,weight_decay,max_neighbors,n_conv_layers,target_column,classification,embedding_specs,distance_emb_dim,internal_weights
zwl45c06,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,3.104086637496948,1.044146180152893,0.7339293360710144,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_9_test_indices.npy,node,0.0,True,energy,0.8004,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
k55ptd9j,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,1.8312597274780271,1.0545716285705566,0.9529659748077391,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_6_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
7d2gg0jn,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,13.509182929992676,1.7731853723526,1.060655117034912,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_8_test_indices.npy,node,0.0,True,energy,0.8004,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
1vwi4yho,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,1.6142430305480957,0.8582422733306885,1.0093804597854614,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_7_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
zqyca9l5,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,1.6468064785003662,0.9460907578468324,0.929953396320343,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_5_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
8fhw3z3d,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,1.463627815246582,0.9614204168319702,1.0170855522155762,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_4_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
txpi0xqu,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,1.794347643852234,1.149728536605835,1.2095497846603394,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_3_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
ek9v71wy,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,2.0066394805908203,1.181175947189331,1.013729453086853,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_2_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
gkrf4b8g,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,1.4951239824295044,0.9623945951461792,1.0427027940750122,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
bo09cgx4,cv10-tmPHOTO_emb-Polarizability-inv-noH-ns32-d32-l2-energy-node,512,2.547422409057617,1.1559853553771973,1.027306318283081,0.001,32,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_0_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,25,2,Polarizability,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
45p8lwm2,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,473,0.04709409177303314,0.022223787382245064,0.01784701645374298,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_9_test_indices.npy,both,0.0,True,vector_masked,0.8004,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
x0q3ffyv,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,457,0.04371003806591034,0.01993042789399624,0.01692754216492176,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_8_test_indices.npy,both,0.0,True,vector_masked,0.8004,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
kkhewipk,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,512,0.04088370501995087,0.0165879987180233,0.017306577414274216,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_7_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
onsh17f5,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,468,0.0361853688955307,0.01911117509007454,0.017260879278182983,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_6_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
lnw8wfuk,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,406,0.05796634405851364,0.0251717958599329,0.016277039423584938,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_5_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
vg18mqdn,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,512,0.03948233276605606,0.018009662628173828,0.01641330122947693,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_4_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
wb5kuxbg,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,338,0.04387372732162475,0.02047097496688366,0.017392562702298164,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_3_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
ffvzoy0u,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,512,0.045000914484262466,0.021635469049215317,0.01779586635529995,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_2_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
ygc20m72,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,512,0.03522714599967003,0.0184799637645483,0.01658695936203003,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
gf9j8sdc,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d32-l3-vector_masked-both,397,0.0401901938021183,0.01791653223335743,0.01719864457845688,0.0005,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_0_test_indices.npy,both,0.0,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
yeo5a72g,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,471,0.03945226222276688,0.01910964772105217,0.0147761357948184,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_9_test_indices.npy,node,0.0,True,energy,0.8004,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
i9syat3f,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,512,0.032705068588256836,0.01581743359565735,0.015253543853759766,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_8_test_indices.npy,node,0.0,True,energy,0.8004,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
8artn1yh,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,455,0.046683549880981445,0.01613282784819603,0.014667597599327564,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_7_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
aide3qvn,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,512,0.040359076112508774,0.017465027049183846,0.014998193830251694,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_6_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
a3yslyzj,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,355,0.05753137543797493,0.02097364515066147,0.018404753878712658,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_5_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
1n1y8bhr,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,442,0.02945943921804428,0.015469847247004507,0.01501096598803997,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_3_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
hahya7wv,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,449,0.02790733054280281,0.01446446031332016,0.014896314591169356,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_4_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
fio8s4dx,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,476,0.031248249113559723,0.01626027189195156,0.01410131249576807,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_1_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
brpiqjnk,cv10-tmPHOTO_emb-Metal_q-inv-noH-ns64-d16-l3-energy-node,512,0.04106950014829635,0.01605861820280552,0.014659030362963676,0.0005,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:tmPHOTO,torchchem_v1,xtb,test:data/kulik/tmPHOTO-splits/tmPHOTO_0_test_indices.npy,node,0.0,True,energy,0.8,torchchem_v1,0.0,10,3,Metal_q,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",16,False
